,customer_unique_id,Recency,Frequency,Monetary
35627,843064615116e95a3b23fb1759009abd,242,1,298.22
35628,33a0ae33f79edef9f4fb25812aff0b2d,154,1,62.82
35629,b033be1d214084c1b30485ad3d8871a5,180,1,793.09
35630,708284053fdf21f67758dcc2dcce5cb9,299,1,38.5
35631,674d38ef60dd27187607d720c47df145,191,1,145.68
35632,75db9a792bb0c4ef4858e3db3f1f42c5,12,1,81.55
35633,fdf2aa05ddc445ebc83d7e2063fbcb4f,331,1,268.9
35634,6d6bb30745d6e09085783d23a5c2e7d6,16,1,177.6
35635,12bb2d797c5212f30aba8162b1e6034b,191,1,63.69
35636,249e7e4b31abf4bd8c1d71a7889493b3,328,4,154.84
35637,b168e38b8070518dc32151b68c996fd6,123,1,119.4
35638,71c8f794c99eb8e053e7654603207190,230,1,113.85
35639,c0c949c545d9fb4478017e6185b1adb3,206,1,226.71
35640,3a50260990258c04dfa14e6f9d74533b,23,1,83.56
35641,dfd222d6fba07b053fe986fffcf48893,42,1,58.28
35642,3cc0991ba7c8be09d9f63a8526e52bb2,105,1,187.67
35643,1bae6a14747122a08774c74c23fe3618,222,1,116.31
35644,0b18593e033697810a62a987e77f4b8c,169,1,63.13
35645,6025e80315175e0241fc6e35c42916a9,298,1,120.17
35646,57e22b0694a02a656f0af314b1bff705,302,1,98.51
35647,51cf8056495e39e293596b418e512784,106,1,27.78
35648,ff7bfe25f6e582f062fe91a506aef916,159,1,66.39
35649,1a9725a6faddf68070a71a25bf695a39,73,1,135.0
35650,862a1a278f6b74d312e41ce7d7363d73,155,1,63.33
35651,1c75dafa1c78cdbd07316103e1c75677,208,1,82.61
35652,4ff03022ad97615c6387aa546a541eb4,282,4,274.94
35653,58e37d5a5108c1debf38dfeb9933cad7,13,1,235.81
35654,86e49ecfd2467610147d7ee262057b3b,63,9,671.22
35655,ac987d464574ee0f743f9b630f937a27,332,1,171.79
35656,d1e50ac66604fa33ddcf85fd68a34f8a,180,1,94.3
35657,bd0d97c6af77a1ef4850255bd6d17fec,27,1,45.3
35658,b885f966435a0ec1b81d25981ac9cb59,229,1,89.28
35659,6894b2a8a74e1c7fb9452d0cb861e634,254,2,162.73
35660,7cc783df9242724b3978ad4c65051413,81,9,948.5999999999999
35661,2b80802d3e1ca452e18559c9c999b11e,161,16,2446.72
35662,25e3d6b24d60a235667a1af0b95a073d,67,1,38.86
35663,22f99be95869f65b00be5ee594b8b53c,121,1,237.54
35664,1648c72f7e1465cb7e79420fc9e91fc0,281,1,218.24
35665,edcc7ce9b67e904a02c89576d13e1ada,125,1,78.78
35666,0d2517590a7b583dfbe023f5dcde2769,209,1,95.14
35667,d49063fd5bd9497388758e5f1b0439ea,80,1,121.11
35668,29290cdbc0b7174a6f480487e2041430,126,1,515.93
35669,bf19a494ed7a53819593f9e95fafcb53,34,1,20.29
35670,1483a22260e8aead5b0119eab451680f,16,1,120.62
35671,3dfad6d85caf27ac5606ef87fe4afc22,277,1,108.1
35672,d353b9348f79ea300541acc3263f8a09,110,1,25.19
35673,7dd2e8827e0bb9c6e63127eafc85d9e3,17,1,84.69
35674,7104de36c06041bc38d3ef0ab09afbbc,127,1,54.13
35675,c611b2ddcec5427603ec76ba4c117373,128,1,265.04
35676,bb0d622c231d592d46e032d3c5dca6bd,193,1,104.56
35677,249db977ba4fd91ae600a6b2157a20a4,134,1,112.04
35678,4b949bdf1cc643e84a355b3121bb3341,306,1,215.05
35679,dda31a99e5f1f8fade9c1da4d38b410d,179,4,414.56
35680,5d1647e11cd6258045c598fae437387d,263,1,41.01
35681,5dc7d2b0ca8e2ac6a47295fa4d19528c,200,1,793.09
35682,c0784174ca6a9ed7d56008fca100f07c,238,1,151.6
35683,679035e8cc2a531fbf539676b782d825,313,1,53.0
35684,d10687a929e58de647bfda07ce41713e,109,1,68.84
35685,c76ca4caf04f016d447e4d9e6d29926f,72,1,151.65
35686,d292ad7eff428f42ea0eec9af09a007c,156,1,225.15
35687,52fcf1ecb7aa62c8abd6735856555c8c,82,1,123.53
35688,2d632b5eb3b659d691bd8ab6458655ca,87,1,46.14
35689,5738a676a70bd00e4b8074fa057270c4,282,1,27.0
35690,31d2262badf1dea086cfbb7463f62c0d,11,1,171.77
35691,214ac744aa4cf8ad16062cc58aac3d03,244,9,360.93
35692,3e50df928d6795a585bf698055913366,234,1,227.23
35693,0377f8402d448137ba33672d6318d8a9,285,1,91.18
35694,71b6cdf99467e93ff456a368eb86900b,207,1,132.27
35695,77f34ca3e12f5832d6c2119ee5dd4e20,255,1,96.12
35696,fa0e82704af6e6beaa7304fffb1db0ec,203,1,77.57
35697,aa53470c30cfd5c372dd45a57203e529,189,1,225.23
35698,274d4e175e327cce95f86619d7ebe6dd,13,1,44.41
35699,b8d69eda379e3c2f8a07869e0e5f547f,26,1,23.29
35700,1218ebc04f3fc7d16ee3ecc27d3f7656,104,4,253.76
35701,1844dd7e34491426a0948d8505dd1cd5,157,1,128.93
35702,9422ac9ecdcaac4589f558e8fd6e0b59,173,1,158.51
35703,92dbb8a519a6e824aaa5a53e3f62bb3b,26,1,568.51
35704,520e252b4d1efa2cb12ae0cc12a1d164,315,1,295.7
35705,3a05a8f6acc2a6eaa785b4a6511caa90,88,1,102.85
35706,ccfd020eaf030301df959b4f09ff45b6,181,1,77.71
35707,4421ca3276358f477f8cc0df1a7f8063,235,1,56.4
35708,33d03a27f57497a1f9f27b2b31d5b6f0,32,1,52.04
35709,374026021639ada6e97c12b31a997a64,214,1,100.21
35710,9dd770c44760f1decde89a1bd95db0fe,258,1,155.19
35711,c562fe6c90802bff033da0a536e4d972,6,1,66.14
35712,0baff0ebd92e998ee0f4a8f812070ec8,278,4,311.16
35713,5c9f12fc93ee1bfc10ecbf9e8f2177fa,172,1,50.23
35714,917d32872d3c7bbe96ed074c67c30f28,157,4,268.64
35715,990228d4f60cef7388323d8fc67d7169,29,1,53.37
35716,370d4686f7e2b8d60c67be4633048176,224,1,122.5
35717,8910eb29996c4c8905499106240ad3f9,64,9,227.25
35718,0274b33316518523077f46c699109015,137,1,367.99
35719,f72e8cad5b4edaa5553fca06933851a8,114,1,37.78
35720,fb22c4ba720232f256e76086f458db90,156,1,138.71
35721,e5dbefdfdf3eff75c8e6cd655f128279,229,1,137.6
35722,48ae203ab8e6b011cd6d66c7105ef12a,141,1,254.82
35723,457626c51309d814c33966c88a161545,36,1,57.17
35724,505c54a1b8e4748ef444d68e9eec57cc,219,1,58.27
35725,9041d30bcbca9f9dbe5bd24cbb2c7420,185,1,148.64
35726,8257caefd0d3ed59fd4e00770b7da2ba,224,1,380.4
35727,f53c22ce746c36319cd0a14bd74244dd,202,1,54.1
35728,08864f72019b5bc76a1377d4b1f89a52,179,1,190.01
35729,1e50d9468aea0f3a31cc28eb13c3dd85,106,1,52.22
35730,3420ecc1371e17140c73a1dd148b7390,217,1,123.02
35731,efaf351bf880e132c24657e78408f5e2,72,1,118.77
35732,047996ac70efdabbaf2047807577fff5,154,1,584.42
35733,965ee81499bb090eed9fc893366d415c,160,4,503.56
35734,c9a8445d06c365da656357b7df9779e0,229,1,96.09
35735,d92b08bde554b678f78dff8ff2c21816,261,1,292.5
35736,9d0bb2ad348ef886d42549292ffb6978,110,1,69.18
35737,75b2ce02865e791d7bd88d1d23521edd,163,1,184.03
35738,d0e3996aca347d5ec36e042f5b609731,14,1,90.62
35739,c7baae5b46c524b9722a60b5a1903a3d,28,1,62.46
35740,c3da934a20ea5e25e85e3a03cb0f0945,240,1,56.78
35741,a2bed9fe37a971545eafa5d0d48ab762,284,1,72.68
35742,cb115707616e2dd6fee2ed76a1decfbd,78,1,79.5
35743,907420bafc2044a0e93877e4a4186f07,189,1,138.65
35744,01f9585695ca0cb669ddbae22f6ede43,28,1,251.33
35745,7a76dc3725f120b45e1013b566faf70e,170,1,65.94
35746,afc1dfb40708596d7245490341c87efd,141,1,26.29
35747,be6269aaf72b26ba4023062474797c41,16,4,361.28
35748,41187441b189057bde5777fa8575037d,23,1,88.12
35749,3546c406bcfa417586d7bf240ec32161,156,1,88.41
35750,c91a7e9c7335c7af4b5253f72e7e42d3,80,1,96.43
35751,462dc9ca45ccf457a3d5b152748d41f7,275,1,79.98
35752,e4fe820181d5afb19500cf1a05e1751b,258,4,247.0
35753,76655d8b3010c7235a58a9e0678a3857,299,1,131.61
35754,b0604be9494b9d88091e49bcc70095cd,328,1,181.55
35755,e30a9781bb1fa0a9b796295530db4780,103,1,143.46
35756,f6ef34680c156cf224f8b99835c2b49a,38,1,132.13
35757,224c7f76cc5ca78ea71fd3c8574e16e5,28,1,59.87
35758,204793d34b6b7253137d15c7d22bcd66,120,1,89.36
35759,76220fbb988b29050fd3982b9c35d09f,99,1,168.08
35760,d69b8051ba3a02970a87f2fe249d9433,196,1,53.84
35761,a05262e3e3de722e0a42cfa3b48e622c,83,1,698.45
35762,515ad1425968b763973d8cf75590d580,260,1,122.5
35763,e4e59f3fbae24f03deb40023d76a0c62,113,1,36.95
35764,10cd81466a4f2cbe0f59514b1a8d9221,176,1,418.24
35765,62dc0e1f66a434f20e9163e02e7fe224,114,1,27.29
35766,0e72e30fbb86f2e5be20fdb26f476155,122,4,192.52
35767,6ced10863313340e26f71088084852bc,143,1,86.76
35768,acc71fc18279e5859ab1e867a2e6aec4,329,1,79.51
35769,996106e7fedbb633a950087922b13996,186,1,104.28
35770,6c167f1de1d190e99e780acf517180dc,98,1,77.68
35771,82b54c1af06eec9d0c5254370b249919,149,1,67.22
35772,37861d29084d9ed81c4e997553dd6d09,64,1,32.96
35773,f1b57a40e83dcc684df5aad90c979e76,175,1,145.47
35774,8b0769e4ee3f7a3e5c98b3de1b087a5a,163,1,56.38
35775,97734fdca127fddcb5f92f841690c3f2,135,1,1388.68
35776,45325be297e2cbb04d9745d2b37bcf80,38,1,146.48
35777,103872c9789ad09742c6f03c1498b433,40,2,242.77
35778,7c08b70c272710b9e1bc9fa8f319b8e0,47,1,199.26
35779,16c91aa7711af8833f7f78777f9677a3,66,1,138.84
35780,4fda11b271e3bf58d66d34729397114a,28,1,114.79
35781,2ddd50b61ee4a82b40033feecac1f863,317,13,664.73
35782,9f9151d7e64498cce56f57fff8c6476b,64,1,55.85
35783,b3946ebef5500ba5e25a7524882c8184,282,1,42.77
35784,f51f170e51593c5e550ef7ae616f1517,27,1,86.41
35785,3434f88039a4e537867621960b17d7c0,52,1,28.79
35786,1c843de20cb1cf1a721bc11792adaeae,265,1,53.53
35787,5acd65b5aca9647231421838e17adf78,276,1,29.44
35788,771c1a711afde25be37e7a59f24e5919,70,1,154.13
35789,4bf0e879997fb1f62418266f4b8d03b7,133,1,237.59
35790,406be519eb0e8e09692ddbe0a551eee1,107,1,89.45
35791,b3eb76b315600c9f8c3a711b6a3d1668,208,1,837.39
35792,a04d29ea1834c0c9ba7030d68a98f6e4,174,1,141.73
35793,f95bae6b7edcc5166fbc41108fca1e79,278,1,69.61
35794,8a8c4ce38d2bbeb157cb04e9ceb19b80,228,1,102.13
35795,1da09dd64e235e7c2f29a4faff33535c,230,16,3322.56
35796,693c7d670fcf4c4955c0545cf740458a,155,1,70.14
35797,098e52a7a84aa08aae51c6c438d7d8f0,278,1,167.82
35798,29939d49096b68defc67b5d5a24cfb6a,6,1,42.97
35799,9b716d49aa30d57793971923eb4cc079,178,1,428.78
35800,2c60d9ad49857bffca1b2eb42faf77a3,190,1,119.48
35801,6e591d9acd20df3d180db1b57c621e96,204,1,117.1
35802,57f0ea1c7f6b9ef8615c0a0b8f06fe57,69,1,44.29
35803,713110abe5de675d1513356694fe095a,165,1,285.79
35804,17285dfa20c4c670e305ace3ca8a7d8d,141,1,198.94
35805,9bb02438076264045b4fca4a0b998b98,231,1,124.21
35806,47b77d2188b358d00ea2049b0d32a8cc,275,1,50.1
35807,7769dfedcf8ad724f8c13775f64f2e0f,20,1,59.52
35808,3d057e2134a816aa1fda7ed50aa73843,227,1,689.93
35809,8faf7d578c01ac864da5b942a4a0a3c7,297,1,61.01
35810,3a4f5d794447ef719ca0e2f79613756d,166,1,94.39
35811,25142f71ba0ebcc027b1817df87426b7,171,1,37.31
35812,38413959911074d837d53ec64a110d43,160,1,37.13
35813,58ee10603291fb595e840bea6f400d41,190,1,35.14
35814,5c28d6e0f5a24a9d9c93282a09c8290e,230,1,24.68
35815,73ab88904d8a605460b77ac0b8c14fc1,22,1,721.99
35816,676a7f78ff21f6e3794887c4ee27ca6c,139,1,307.9
35817,52e34a01f863e6800fba5e346630fb1c,264,1,156.22
35818,1cc138a7bd7995f6d84360b1a305f58a,185,1,83.17
35819,8e63cfe3d18707975936bd17a96699b1,275,1,95.22
35820,7321108d6d59bbdc0bf7fdaa05b407a1,309,1,111.8
35821,61c580679c31243a6cab6513a96b1b23,135,1,203.13
35822,7af7a47d87d53e6db00e70790bba0370,83,1,221.08
35823,709f1bde1f5617a9f602d7eb85c60ba8,52,1,229.54
35824,fbb1652fcee86c31a7a95cc56b53d846,20,1,143.49
35825,86a6f545207b9116f5a7e0e84e706b7b,191,1,239.42
35826,f0a16779a7adc4efb88a1a329b15474b,124,1,76.41
35827,138a20d8905ed6c53727970f56f1303e,46,1,172.16
35828,482441ea6a06b1f72fe9784756c0ea75,113,1,163.13
35829,ae76d876d1067aa49fa661723d824ed5,215,1,138.6
35830,8a03bb160020b3fddcfeef12e8cd2283,33,1,146.58
35831,96f0eff64a3b1926856508cd95c54469,214,1,165.8
35832,a62c4ed866913af9f11521d8fb6d6898,86,1,211.78
35833,dda38d4b3e3efd152b4bad4b9d57963f,88,1,32.29
35834,655a53b9da00a641e7636d1b08bbdc53,224,1,89.88
35835,38140b9ab005ebbe22318ca3ea99c808,118,1,47.79
35836,f448091e9f88e875eedd3f5542f0524b,36,1,142.49
35837,5fc9aa56fb24a568fb56ad0eb9e9b1d3,307,1,241.62
35838,d870a06834e68bdc8864f3a9a97e73ec,243,4,1573.64
35839,9bd3091ad5fac62f6389eacf9af4c571,110,4,2577.48
35840,fdea01c62388d79e44418555560ca46c,200,1,60.01
35841,27fa12c46b8f535342292f4292ccfbf9,282,1,32.09
35842,d4fd3ee4bbc710dbefab8f90f3d43bb4,47,1,530.71
35843,a573a05d9fc8b8eb9c66f60e72904b14,210,1,73.06
35844,3a6eb165465f32fcad81b015568216b5,144,1,30.77
35845,e6a62223a75ff54ef03810f253527b61,10,1,76.07
35846,00c26c3dd77bb25a0423a2280886b86a,177,1,36.69
35847,cd25f58935dc8fe6bb693821ea1cb426,154,1,140.8
35848,ef8d54b3797ea4db1d63f0ced6a906e9,132,100,30186.0
35849,0fe1b6dfbd49aaf2c618ecbb6eaacf7b,166,1,141.73
35850,b8c9eccefd807623908243c39ab71c0b,161,1,83.59
35851,cfa94943c5b2949c02d59ea6495cf549,150,1,89.36
35852,145bab853270f02423ef74363010a01f,31,1,132.13
35853,55133cf96f44c834ac51d0e3b678c7a8,71,1,46.39
35854,353027c49c4fb3c827f2745b44ebb3f2,315,4,317.32
35855,72117da49c65cc26df0bb7246a4c16af,263,1,116.36
35856,23a9fef8f9da13382f68147bb260a6e4,106,4,275.32
35857,d5bcdee139c8e3a1d1fc14b865ccd847,330,1,69.73
35858,e2379233130b3a858f6d6c89d84a4646,224,4,91.08
35859,a826b332df2ab3572ca80fece0672ca4,330,1,72.42
35860,1df5464036001af408e4820be05c2723,261,1,34.0
35861,b3b88dd09a2e459156e993cdd8c69832,252,1,618.75
35862,979cb782c09baec1c783c4ce0e36b859,115,1,43.22
35863,6ab1d0feda86c0d09edd5dce03db789a,102,1,82.76
35864,69a8c6f34e9da18b29786ac7389b068b,109,1,49.96
35865,06dd5bbbb6a2fd7e3baab7f88dd3c1ea,12,1,49.55
35866,517a375187be1c96bc5a19cc7ce5719c,322,1,105.38
35867,763d290d55eb02df98aaf7c7bf6162bb,86,1,114.57
35868,2e45c53852649a3a72125d3ec819ace2,202,1,31.0
35869,a2958412c124f154e9107c6a0efa13fe,65,1,979.45
35870,9b81743dd25bcd3a16151bbb63b74100,175,1,30.88
35871,6f2e9b9193b3a5c590c0a2b296f81337,35,1,121.93
35872,6096c8a2d6a86ebdc3e61955cc460dd4,278,1,112.3
35873,e69f35058039ed1d8824876e47a49b42,233,1,46.78
35874,c2bffaf8747e77b4c0b4e38421e3bf29,33,9,2512.2599999999998
35875,f496bd3a1bae2e70a700111ba8ee8109,259,1,38.59
35876,333ff0d1a78650ef1a24c33b74faaa33,146,1,71.81
35877,34e9762e7f97d8db14f6756e0a2c805a,227,1,224.12
35878,4c269cffefd864c77ade269fd181c798,241,1,78.79
35879,53b99a9a859a827c3249a009911a4eb0,234,1,26.75
35880,b1cf8d49a04154f58aa89edd28a8bca2,294,1,71.22
35881,90219f44fa075abf64296935281ac317,17,1,661.57
35882,4077a40612134036793b718373ff7700,292,1,153.9
35883,70ae231a7b7cb4497868409c7c049130,141,1,261.36
35884,8fa1be88b8d4b3afb521ce3170ac9af1,328,4,362.32
35885,465e2a2637ee0b09e3f40974315a5b93,214,1,63.63
35886,9a200825c9446733d069a82b7f5047d4,30,1,140.02
35887,34262db1627aa18036fc53e7f7401a83,33,1,238.57
35888,78c390345260ecfb2b8e07b6bb64fe29,30,1,458.56
35889,aae6800b03d5ef964b3130ff54c487ca,69,1,35.84
35890,d6a819a30a874608c05e68dc1ce6d23d,98,1,119.17
35891,f7c20fc3dc5222bc4389740958175652,19,1,56.5
35892,d7f3b71a1eafef2f0426b506977d6327,32,1,57.21
35893,1efb4a0f5e6617e5441eb67e2a176067,278,1,71.82
35894,4c4e2c1f0c8845929a6ef883c376d81c,149,1,31.96
35895,2c6ba844d7e25aca22e49049725c601e,208,1,81.6
35896,52e1960a812e49701b50b40ae4ee8f2e,289,1,215.14
35897,5563588c332b4a1dbfcfe93cb36aa581,232,1,27.8
35898,05c0c68fbdf283e56b37df9f2d20245c,208,2,56.85
35899,51498d611c600d2fbc05374a3928cfb2,9,1,256.59
35900,fe42da19c1965172230a7bdaeb56d522,99,1,105.52
35901,d23b294c59644fb037d3069e02f7e65a,144,1,82.33
35902,366d11568ec5217bfaecac3d32936122,107,1,104.79
35903,7cc5c190ee98d000eda540e331afa10c,81,1,254.12
35904,cefb480308505cfcf40d354a5a77e7e0,33,1,115.55
35905,c91d1ea64ca62057a632d10146e1901d,234,1,55.01
35906,c63b4033b04cb70b044383046f268014,118,1,38.29
35907,7b2a4c7388d44281214ceae7d49b0785,165,1,212.27
35908,0f2679dc549e2e577f730f60afb614eb,54,1,233.87
35909,a5844ba4bfc8d0cc61d13027c7e63bcc,105,1,80.11
35910,5595ba3152a598ad5cb09fa2e4304e0f,20,1,54.33
35911,894e1477b18aca023952cd634083ca37,308,1,50.01
35912,f92baf007dbae2988de66d10f165f7f1,179,1,119.25
35913,5d99506789964c5f5514f4c5827c49d9,62,1,53.95
35914,56cc3b271716ef0cbfe021bee7a6ddca,82,1,138.62
35915,c7b4b999ba20cfe88341578346c04442,21,1,190.28
35916,6bf245ddc29953483253de1f6fd2b538,10,1,35.34
35917,b0fbeb7fe179795238a262fd9f60e78e,292,1,57.28
35918,fc6c2db1e5fc8d4e826df52031c08dc6,277,1,66.6
35919,ffbc87f67c513f71b9ffa68e72a2376e,166,1,126.2
35920,b91c400abb5a94fabc5161b214964eca,30,1,600.83
35921,aa24ca14216f7cf7d2b319932297a0e1,200,9,1084.41
35922,950d9919f110951849c5840e19ba7379,272,1,42.1
35923,e11d15a422c18691e89c830fe9cfbca8,41,1,93.12
35924,c63be5026fe913c4ab8f75cb3ba887ed,231,3,97.21000000000001
35925,c11f76d3806da64a4c64ea47627444e2,116,4,3568.4
35926,966e108168ffea9f05c036fdd0578702,282,1,155.2
35927,b72bf2dd6bcf4912b47b50ee65bdaa0c,104,1,28.13
35928,82a13035f3bed08d1d07c175af1a2c3e,103,4,1280.56
35929,a243dc5186ee281a4994995fcc7f06c5,79,1,180.76
35930,9bbfdf9f7f65b58481e1ed110a2eed46,201,1,122.5
35931,9cd697863bd00d8718be44a8a83fe17d,162,1,64.23
35932,5e80a55b5e4556cc4f802aaa5a2e8789,306,1,101.34
35933,8a6f1d06599f1b41b7a45098151155b7,121,1,169.67
35934,bb804ab3b59099c10245f17159faf55e,34,2,488.72
35935,219e4c4635caabe8eed51f35cd8998b9,182,1,32.61
35936,b67370f43516575b9e85588aeac8d6e9,278,1,33.85
35937,99766e1d4a9ad6aef62eec087be1a2f8,156,1,109.21
35938,6f657798db8faf0781e345923ff13175,29,1,205.51
35939,d4720687c47a65b47afddb6086b1d100,187,1,43.0
35940,f59892bab88c7814a96de7f4f7222232,64,1,97.52
35941,0055bbb9c95f6acb8db89d1f6c316407,196,1,83.23
35942,234622c5e62e91a42a8ed2868e12e84b,147,1,92.83
35943,3809fff4c1eb1bf45e452359832d62f3,83,1,99.43
35944,f78fce8ebeb162d7a0586d60958983ec,329,1,147.15
35945,015d45ef9d6462cf0d5f062c54f26941,220,1,209.95
35946,46f3f8441baaaa9923a253b6dd0df2e4,245,1,103.14
35947,f7a385f9201b1e451831aa28cfca0f2c,317,4,240.84
35948,09bef2bc8648a1dedf9172fa46b0ed81,303,1,138.74
35949,fa0e201da1a259268cdecf92224103ae,196,1,305.31
35950,dc3d69f62f221224e7b1546ee0c91591,278,1,129.66
35951,7f021f43975ac58ae5882bcac236609a,115,1,614.77
35952,40bec32bbc30b2444d870f9fcb260f16,303,1,36.09
35953,a07fcff691e2ea8553a134a00737c18c,24,1,56.87
35954,98d781c11b470c365121524c5a29c3f8,278,1,40.28
35955,bec165a32e76adbb2f17989bede23b17,308,1,120.34
35956,59237f35f735956826a829ea40afe14c,278,1,59.83
35957,badf72a6d8588db276661e86c51e1ba3,121,9,579.87
35958,bea41d6a3d56041efef1a3427ac3e94f,104,1,160.64
35959,9d52717b5fe37e465b6ed8b12795e903,88,1,792.06
35960,0d54cf0e84332401cb2d14f9822eaec9,257,1,60.05
35961,271b658b36e1a35a76700798c7b88c9f,175,1,324.58
35962,30ed3716cda7690550119ca4554d2664,159,1,140.53
35963,f9b95837b9ccba38c72f15323b24f3c5,314,1,164.69
35964,dfdb5c973dfd5f686341555580a01032,170,1,175.08
35965,5015caa21691d148f370c1574b17d32d,285,4,144.04
35966,40b721613372855639b96444338026bb,151,1,278.37
35967,d7794198aca3d64fd59f976c8830c942,314,1,517.22
35968,5648b6872b227b3665ac1172f7eeb205,92,1,272.39
35969,c773f46401bda329a4395706a2d2087e,277,1,528.87
35970,f96903a2c83e6f2cf099643977f61ed2,41,4,438.88
35971,524173b5f14973a97a856c2f8bf755ad,92,1,47.04
35972,b9ab7ada653baddc579d8c8bbd8b8e1c,203,4,410.0
35973,89f3536023b05cd922e063b99eddef50,145,1,110.33
35974,d5987794c00a42cb575f6479508295c0,187,1,21.43
35975,ffc7d48d48327cf57757436b3f4706b0,132,1,209.0
35976,f67d554917153d83d441ec2cadcc66ab,31,1,102.53
35977,84016b8a95d082712479b5009f0a6bd0,90,1,92.5
35978,0839b9b0df573d1b402fe8906659303a,53,1,58.28
35979,75bcb59247dabf8b37a64b22dee219ca,155,1,36.95
35980,2c170253200e3840e9b6720368b0e856,120,1,37.78
35981,be295af7dc9d951b6d3f091379aec2f0,37,1,32.33
35982,167a476da72506840e14c50546aebe62,285,1,94.21
35983,98a5ca685bd541f8a055cc942be6e3ed,138,16,518.24
35984,4df9aee56fa602c72756abb22ee60b17,261,8,583.08
35985,14d92d41f46921d78056de07debe2551,278,2,402.05
35986,0d5bb565f5c4f342681cc1bbaf817f5d,301,1,45.76
35987,8dc17b53543ee0ff19970896cfc6c750,235,1,118.17
35988,349e37afa4153c7cb53e02e0abaed1cd,139,1,133.5
35989,1b2b709251803614a13cab09eaf6ee47,159,1,202.56
35990,b12c350998c29ae72cc90801c4ecbbf7,133,1,133.6
35991,7a814d358e0e731310bd223e372a37be,117,1,193.2
35992,fadbf326fadb1ba2ca17a5f91d697dd9,308,1,118.93
35993,63e3d5d3f6fb3f781291e3a3e1055658,235,1,44.59
35994,4c784e9b5694686ca87374656421b3a0,73,9,640.8
35995,3e3615916f35d5b04293c38cb9b54954,170,1,238.98
35996,3f1e53017105a8cdbf04cbbc874687f4,319,1,104.48
35997,f344d57e4ce15f4bf68811f95e84c5f3,110,1,157.24
35998,4f37a787ca87fb6a19f73decf509464d,181,1,76.64
35999,d27b2a83fb4260b0dd1446ea231cc075,302,1,293.26
36000,608d40509b92177375eec1c0d3e89cb9,59,1,123.49
36001,04581f947792463bf688e535c42e9d64,165,1,56.39
36002,16bc2322bea13ae832031605ee72b8cd,111,1,65.22
36003,13b963afdafa7d486a2781238caa7b21,265,1,104.38
36004,4542276cfe4f43f580a2cfe631520984,234,1,36.28
36005,2f4d024a5b8d65e1a270c48c9ddf8f2e,274,1,135.08
36006,b463a8269222e847080bf23fc3b06218,130,9,1199.79
36007,ce274f7cea878875325f6fbe3e2385c0,232,1,42.27
36008,9afad9679968337cae00755ebd554fe0,200,1,38.1
36009,4a5b66044bb7ee6d4e33d2c19ccbd5b1,34,1,113.33
36010,44e166475e8d915458885054efaf32a8,168,1,64.16
36011,75cb7567a565c49238a598788d9560c6,15,1,279.98
36012,bcc9a08b533971412be737fd5bd918b3,274,1,359.19
36013,d7c397b68280cdbf4e43162072bdc667,154,1,92.46
36014,bf0833b9d4074d67dc6518a8b48f2dbe,64,1,51.06
36015,ff410d7d636289435fbfb359ab5659cf,156,1,39.22
36016,9c84075902d2c7cc0a2392856bc5f884,235,1,101.73
36017,587b326ba3bf8aa4d3e50fb1f38ea79f,76,1,494.27
36018,ec4eae53da65a677322d51eee281661c,57,1,745.69
36019,db81588b28a569d23a94088cc04ea761,310,1,65.0
36020,dd23e5a105688a7d8bd99e99cbb87384,140,1,92.83
36021,d5e14045fa2b83d2fd706d2ca647a04b,254,1,82.44
36022,66825e86b4e55808007214c22ebb9167,10,1,63.65
36023,7756cb6ccd8ec23eaaf953f9bd9bc958,321,1,191.93
36024,f4ec1b47a4e08fd853abe5c45f53bb37,183,1,67.3
36025,1c2543a75250b1786435958a06af4545,138,1,374.32
36026,655e1b08829a7da665cf0c331a24a75b,140,1,252.35
36027,92b8de09442a699114aab3a6544636a0,126,1,358.64
36028,139c8431d9866b2cd81853037348b255,115,1,51.22
36029,14916179d6932739c6ce3cf8c130e435,107,1,72.43
36030,e730a3d2988d5b459898cffac6097b9b,285,8,719.08
36031,e9deb407d7c3c84d92f82acbeaef5421,156,1,271.61
36032,fe96db270812081c3cae9a23e1d11c25,124,1,202.79
36033,7eb97a6a454479b6ca97f6928368d236,85,1,34.13
36034,980fb8fce0743aca3ddaaa6a1015638b,177,1,200.05
36035,03510c466e751a76af44c1a848290c8b,290,1,72.45
36036,76d6c7ba0dd378d0481c5d066fc86d23,5,1,40.38
36037,abc2bb4cb9ad8b81a92b155af27d1e69,66,1,139.41
36038,363adebd963517a77ad0d8b0c17c0966,177,1,73.44
36039,87b162d0110779fd1d97a4e03f7407d7,162,1,116.68
36040,1c3f07e688df565cf0b6cc7e43dfd15a,186,1,65.1
36041,f5065f93ebdc3b7b680c3313b0c35999,253,1,125.9
36042,b4b65ef6799b929b91b67393ccad0ade,39,1,226.42
36043,1c02edc39fca262085eeee6c1e8dc88f,106,1,204.81
36044,cf829b34d1bd3ec535a5e4e04f2c4692,276,1,77.57
36045,34f783ac3f2faa9038877834eadc3eaa,220,1,272.54
36046,5e9733b9d06a318a91e8199cb56d4e38,141,1,131.75
36047,77001b080dd723bc9a22e538e5e06e41,141,2,149.26
36048,2aa8f2dd8f41828e0583f7aad7d166e1,113,1,164.85
36049,5601972b36a3f1948960acb92b8845c9,79,4,281.4
36050,22f819c5ea4afb046ae8925e517a541d,189,1,17.77
36051,3d6a13a1aa18fe9eb1ca966388a67ce8,16,1,136.92
